Journal Code,Journal,Ownership Structure,Current Price (USD),Current Price (GBP),Current Price (EUR),Current Price (USD).1,Current Price (GBP).1,Current Price (EUR).1,APC Change 2021 - 2020 (US $),APC Change 2021 - 2020 (%),Subject / Business Unit,Base Price,Impact Factor Percentile,Impact Factor Percentile (Round),Price Adjustment,Price Check,Is this journal considered to be 'slow' in publication?,Price Adjustment 2,Price Check 2,No. of Open Access Articles,Price Adjustment 3,Price Check 3,Competitor Analysis,Score,Price Adjustment 4,Final Adjustment 5,Maximum/Minimum Price Rule,Price Change,Price Decrease Rule,Price change limit,Limited % Price change,Is this journal considered to be 'Prestigious'?,Price Adjustment Prestigious ,Subscription Revenue per article,Subscription Revenue difference,Price Adjustment Subscription,Corporate Revenue,Price Adjustment Corporate,Final Price (USD),Final Price (GBP),Final Price (EUR),Price Change Final,Percentage Change,% category,Increase/Decrease?,Will price change be implemented?,Inflation Adjusted price,Round Inflation Adjusted Price,Round Inflation Adjusted Price (GBP),Round Inflation Adjusted Price (EUR),Current Gross Revenue,New Gross Revenue,Current Revenue,New Revenue,Current Revenue per article (Discounted),New Revenue per article (discounted),Subject Article Growth,Natural Market Volume Growth,Market Growth Revenue,% Price Change,Price Elasticity,Volume Change,New Volume,New Discounted Revenue ,Revenue Change,u,% Revenue Change,Credit Card Discount Volume Uptake,Remaining Volume,Credit Card Discount Revenue,Revenue per article,Credit Card Revenue,Remaining Revenue,Total Surcharge Revenue,China Revenue,Revenue per article.1,China New Revenue,Revenue change,Min 2%,Difference
PRD,Periodontology 2000,O-Proprietary Owned,3000,2000,2500,3300,2200,2750,300,0.1,Health Sci,3250,0.257,0.3,100,3350,No,0,3350,6,0,3350,No direct competitors,0,3350,3350,3350,50,3400,3468,0.050909091,No,0,2598.230372,-801.7696278,0,2.414391469,0,3450,2300,2900,150,0.05,3-5%,Increase,Yes,3450,3450,2300,2900,19800,20700,15835.65,16734.99417,2639.275,2789.165694,0.1,6.6,17419.215,0.045454545,0,0,6.6,18408.49358,2572.843583,,0.162471612,2.904,3.696,9259.338333,1543.223056,4481.519753,10308.75641,14790.27616,9109.994167,1518.332361,10020.99358,899.3441667,396,-503.3441667
PRE,Phycological Research,N-Society Owned,3300,2200,2750,3300,2200,2750,0,0,Life Sci,3250,0.64,0.6,600,3850,No,0,3850,25,500,4350,No direct competitors,0,4350,4350,4350,1050,4400,4488,0.36,No,0,3322.397807,-1077.602193,0,16.27195276,0,4500,3000,3750,1200,0.36,36-40%,Increase,Yes,4500,4500,3000,3750,82500,112500,65713.8445,87816.71118,2628.55378,3512.668447,0.1,27.5,72285.22895,0.363636364,-0.2,-0.072727273,25.5,89573.04541,23859.20091,,0.363077234,11.22,14.28,37572.37549,1502.89502,16862.48212,50160.90543,67023.38755,37130.34755,1485.213902,37872.9545,22102.86668,1650,-20452.86668
PREP,"Propellants, Explosives, Pyrotechnics",O-Proprietary Owned,3000,2000,2500,3300,2200,2750,300,0.1,Physical Sci,3500,0.356,0.4,300,3800,No,0,3800,1,-500,3300,No direct competitors,0,3300,3300,3300,0,3300,3366,0.02,No,0,3886.385588,586.3855882,0,0,0,3350,2250,2800,50,0.02,1-2%,Increase,Yes,3350,3350,2250,2800,3300,3350,1803.75,2137.5,1803.75,2137.5,0.1,1.1,1984.125,0.015151515,0,0,1.1,2351.25,547.5,,0.303534304,0.484,0.616,0,0,0,1316.7,1316.7,0,0,0,333.75,66,-267.75
PRI,Physiotherapy Research International,O-Proprietary Owned,2500,1667,2083,2500,1667,2083,0,0,Health Sci,3250,0.822,0.8,800,4050,No,0,4050,11,0,4050,No direct competitors,0,4050,4050,4050,1550,4100,4182,0.6728,No,0,1897.646571,-2202.353429,0,0,0,4200,2800,3500,1700,0.68,over 40%,Increase,Yes,4200,4200,2800,3500,27500,46200,30785.65,38277.12417,2798.695455,3479.738561,0.1,12.1,33864.215,0.68,-0.3,-0.204,9.6316,33515.44992,2729.79992,,0.08867118,4.237904,5.393696,22151.46833,2013.769848,8534.163296,18768.65196,27302.81525,21852.12417,1986.556742,19133.71992,7491.474167,550,-6941.474167
PRO,Protein Science,N-Society Owned,3000,1800,2400,3300,2000,2650,300,0.1,Life Sci,3250,0.235,0.2,-100,3150,No,0,3150,12,0,3150,No direct competitors,0,3150,3150,3150,-150,3300,3366,0.02,No,0,811.8470667,-2488.152933,0,95.4664,0,3350,2050,2700,50,0.02,1-2%,Increase,Yes,3350,3350,2050,2700,39600,40200,39498.6415,40164.02888,3291.553458,3347.002406,0.1,13.2,43448.50565,0.015151515,0,0,13.2,44180.43176,4681.790263,,0.118530412,5.808,7.392,6446.11625,537.1763542,3119.920265,24741.04179,27860.96205,6354.028875,529.5024063,6989.431763,665.387375,792,126.612625
PROP,Fortschritte der Physik,O-Proprietary Owned,3000,2000,2500,3000,2000,2500,0,0,Physical Sci,3500,0.787,0.8,800,4300,No,0,4300,98,500,4800,No direct competitors,0,4800,4800,4800,1800,4800,4896,0.632,No,0,3204.300273,-1595.699727,0,0.194977896,0,4900,3250,4050,1900,0.63,over 40%,Increase,Yes,4900,4900,3250,4050,294000,480200,392657.7036,400943.9823,4006.711261,4091.265125,0.1,107.8,431923.474,0.633333333,-0.3,-0.19,87.318,357241.0882,-35416.61541,,-0.090197174,38.41992,48.89808,172881.1216,1764.093077,67776.31491,200055.0094,267831.3243,172093.9823,1756.061043,153335.7382,8286.278657,5880,-2406.278657
PROS,The Prostate,O-Proprietary Owned,3550,2350,2950,3550,2350,2950,0,0,Health Sci,3250,0.253,0.3,100,3350,No,0,3350,2,-500,2850,No direct competitors,0,2850,2850,2850,-700,3600,3672,0.034366197,No,0,5117.011749,1517.011749,0,0,0,3650,2400,3050,100,0.03,3-5%,Increase,Yes,3650,3650,2400,3050,7100,7300,5910,6387.5,2955,3193.75,0.1,2.2,6501,0.028169014,0,0,2.2,7026.25,1116.25,,0.188874788,0.968,1.232,0,0,0,3934.7,3934.7,0,0,0,477.5,142,-335.5
PROT,"Proteins: Structure, Function, and Bioinformatics",O-Proprietary Owned,3800,2533,3167,3900,2600,3250,100,0.026315789,Life Sci,3250,None,None,-500,2750,No,0,2750,1,-500,2250,No direct competitors,0,2250,2250,2250,-1650,3900,3978,0.02,No,0,1123.420299,-2776.579701,0,0,0,4000,2700,3350,100,0.03,3-5%,Increase,Yes,4000,4000,2700,3350,3900,4000,3046.875,3050,3046.875,3050,0.1,1.1,3351.5625,0.025641026,0,0,1.1,3355,308.125,,0.101128205,0.484,0.616,0,0,0,1878.8,1878.8,0,0,0,3.125,78,74.875
PRS,Process Safety Progress,N-Society Owned,3000,2000,2500,3000,2000,2500,0,0,Physical Sci,3500,0.472,0.5,500,4000,No,0,4000,9,0,4000,No direct competitors,0,4000,4000,4000,1000,4000,4080,0.36,No,0,2367.817061,-1632.182939,0,0,0,4100,2750,3450,1100,0.37,36-40%,Increase,Yes,4100,4100,2750,3450,27000,36900,25320,40336.36364,2813.333333,4481.818182,0.1,9.9,27852,0.366666667,-0.2,-0.073333333,9.174,41116.2,15796.2,,0.623862559,4.03656,5.13744,0,0,0,23025.072,23025.072,0,0,0,15016.36364,540,-14476.36364
PS,Pest Management Science,N-Society Owned,4400,2933,3960,4400,2933,3960,0,0,Physical Sci,3500,0.924,0.9,900,4400,No,0,4400,31,500,4900,No direct competitors,0,4900,4900,4900,500,4900,4998,0.135909091,No,0,1289.019128,-3610.980872,0,104.2693777,0,5000,3350,4500,600,0.14,11-15%,Increase,Yes,5000,5000,3350,4500,136400,155000,108139.9501,116636.8373,3488.385486,3762.478622,0.1,34.1,118953.9451,0.136363636,-0.1,-0.013636364,33.635,126550.9685,18411.01838,,0.170251774,14.7994,18.8356,62114.75589,2003.701803,29653.58446,70868.54234,100522.1268,61416.83729,1981.1883,66637.26846,8496.887211,2728,-5768.887211
PSBI,Plant Species Biology,N-Society Owned,2500,1667,2083,2750,1850,2300,250,0.1,Life Sci,3250,0.625,0.6,600,3850,No,0,3850,14,0,3850,No direct competitors,0,3850,3850,3850,1100,3900,3978,0.446545455,No,0,3715.815344,-184.1846563,0,67.14555491,0,4000,2700,3350,1250,0.45,over 40%,Increase,Yes,4000,4000,2700,3350,38500,56000,43629.4575,54825,3116.389821,3916.071429,0.1,15.4,47992.40325,0.454545455,-0.2,-0.090909091,14,54825,11195.5425,,0.256605127,6.16,7.84,4350,310.7142857,1914,30702,32616,4300,307.1428571,4300,11195.5425,770,-10425.5425
PSC,Journal of Peptide Science,J-Joint Owned,3500,2333,2917,3500,2333,2917,0,0,Physical Sci,3500,0.258,0.3,100,3600,No,0,3600,0,2500,2500,No direct competitors,0,2500,2500,2500,-1000,3500,3570,0.02,No,0,2428.307156,-1071.692844,0,0,0,3550,2350,2950,50,0.01,1-2%,Increase,Yes,3550,3550,2350,2950,0,0,0,0,0,0,0.1,0,0,0.014285714,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSJ,Policy Studies Journal,N-Society Owned,3200,2150,2650,3200,2150,2650,0,0,SSH,2750,0.69,0.7,700,3450,No,0,3450,7,0,3450,No direct competitors,0,3450,3450,3450,250,3500,3570,0.115625,No,0,1449.678754,-2050.321246,0,0,0,3550,2400,2950,350,0.11,11-15%,Increase,Yes,3550,3550,2400,2950,22400,24850,24454.5,30140,3493.5,4305.714286,0.1,7.7,26899.95,0.109375,0,0,7.7,33154,8699.5,,0.355742297,3.388,4.312,0,0,0,18566.24,18566.24,0,0,0,5685.5,448,-5237.5
PSP,"Population, Space and Place",O-Proprietary Owned,3700,2450,3100,3700,2450,3100,0,0,SSH,2750,0.635,0.6,600,3350,No,0,3350,26,500,3850,No direct competitors,0,3850,3850,3850,150,3900,3978,0.075135135,No,0,6902.828093,3002.828093,Subscription revenue considerably higher than APC - please review,40.10265184,0,4000,2650,3350,300,0.08,6-10%,Increase,Yes,4000,4000,2650,3350,96200,104000,91651.175,100514.5167,3525.045192,3865.942949,0.1,28.6,100816.2925,0.081081081,0,0,28.6,110565.9683,18914.79333,,0.206378078,12.584,16.016,56266.72708,2164.104888,27233.09591,61916.94227,89150.03818,55734.51667,2143.635256,61307.96833,8863.341667,1924,-6939.341667
PSQ,Presidential Studies Quarterly,N-Society Owned,3000,2000,2500,3000,2000,2500,0,0,SSH,2750,None,None,-500,2250,No,0,2250,0,2500,2500,No direct competitors,0,2500,2500,2500,-500,3000,3060,0.02,No,0,3050.329762,50.3297619,0,0,0,3050,2050,2550,50,0.02,1-2%,Increase,Yes,3050,3050,2050,2550,0,0,0,0,0,0,0.1,0,0,0.016666667,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSRH,Perspectives On Sexual and Reproductive Health,N-Society Owned,2500,1650,2100,2500,1650,2100,0,0,SSH,2750,0.581,0.6,600,3350,No,0,3350,11,0,3350,No direct competitors,0,3350,3350,3350,850,3400,3468,0.3872,No,0,12181.84192,8781.841924,Subscription revenue considerably higher than APC - please review,0,0,3450,2300,2900,950,0.38,36-40%,Increase,Yes,3450,3450,2300,2900,27500,37950,26435.325,34103.56208,2403.211364,3100.323826,0.1,12.1,29078.8575,0.38,-0.1,-0.038,11.6402,36088.3894,9653.064397,,0.365157773,5.121688,6.518512,6635.734167,603.2485606,3089.650914,20209.49806,23299.14898,6546.062083,595.096553,6927.042897,7668.237083,550,-7118.237083
PSSA,physica status solidi (a) applications and materials science,O-Proprietary Owned,3800,2550,3150,3800,2550,3150,0,0,Physical Sci,3500,None,None,-500,3000,No,0,3000,6,0,3000,No direct competitors,0,3000,3000,3000,-800,3800,3876,0.02,No,0,1277.413837,-2522.586163,0,1.323575902,0,3900,2650,3250,100,0.03,3-5%,Increase,Yes,3900,3900,2650,3250,22800,23400,9751.95,12375,1625.325,2062.5,0.1,6.6,10727.145,0.026315789,0,0,6.6,13612.5,3860.55,,0.395874671,2.904,3.696,0,0,0,7623,7623,0,0,0,2623.05,456,-2167.05
PSSB,physica status solidi (b) basic solid state physics,O-Proprietary Owned,3800,2550,3150,3800,2550,3150,0,0,Physical Sci,3500,None,None,-500,3000,No,0,3000,5,-500,2500,No direct competitors,0,2500,2500,2500,-1300,3800,3876,0.02,No,0,0,-3800,0,0,0,3900,2650,3250,100,0.03,3-5%,Increase,Yes,3900,3900,2650,3250,19000,19500,15000,15250,3000,3050,0.1,5.5,16500,0.026315789,0,0,5.5,16775,1775,,0.118333333,2.42,3.08,15500,3100,7502,9394,16896,15250,3050,16775,250,380,130
PSSR,physica status solidi (RRL) rapid research letters,O-Proprietary Owned,3800,2550,3150,3800,2550,3150,0,0,Physical Sci,3500,None,None,-500,3000,No,0,3000,14,0,3000,No direct competitors,0,3000,3000,3000,-800,3800,3876,0.02,No,0,573.5990317,-3226.400968,0,0,0,3900,2650,3250,100,0.03,3-5%,Increase,Yes,3900,3900,2650,3250,53200,54600,27447.59279,48352.45914,1960.542342,3453.747081,0.1,15.4,30192.35207,0.026315789,0,0,15.4,53187.70505,25740.11226,,0.937791247,6.776,8.624,16572.12327,1183.723091,8020.907663,29785.11483,37806.02249,16372.45914,1169.461367,18009.70505,20904.86635,1064,-19840.86635
PST,Pharmaceutical Statistics,O-Proprietary Owned,4200,2800,3500,4200,2800,3500,0,0,Physical Sci,3500,0.736,0.7,700,4200,No,0,4200,39,500,4700,No direct competitors,0,4700,4700,4700,500,4700,4794,0.141428571,No,0,1660.578229,-3039.421771,0,535.6976384,0,4800,3200,4000,600,0.14,11-15%,Increase,Yes,4800,4800,3200,4000,163800,187200,136087.436,140852.4012,3489.421435,3611.60003,0.1,42.9,149696.1796,0.142857143,-0.1,-0.014285714,42.28714286,152724.2464,16636.81045,,0.122250892,18.60634286,23.6808,89267.18576,2288.902199,42588.09908,85525.578,128113.6771,89301.6775,2289.786603,96828.53317,4764.965209,3276,-1488.965209
PSYG,Psychogeriatrics,N-Society Owned,2970,2000,2500,3000,2000,2550,30,0.01010101,Health Sci,3250,None,None,-500,2750,No,0,2750,1,-500,2250,No direct competitors,0,2250,2250,2250,-750,3000,3060,0.02,No,0,5201.418077,2201.418077,Subscription revenue considerably higher than APC - please review,0,0,3050,2050,2600,50,0.02,1-2%,Increase,Yes,3050,3050,2050,2600,3000,3050,1608.75,1912.5,1608.75,1912.5,0.1,1.1,1769.625,0.016666667,0,0,1.1,2103.75,495,,0.307692308,0.484,0.616,0,0,0,1178.1,1178.1,0,0,0,303.75,60,-243.75
PSYP,Psychophysiology,N-Society Owned,3700,2450,3100,3700,2450,3100,0,0,SSH,2750,0.572,0.6,600,3350,No,0,3350,9,0,3350,No direct competitors,0,3350,3350,3350,-350,3700,3774,0.02,No,0,2066.956014,-1633.043986,0,0,0,3750,2450,3150,50,0.01,1-2%,Increase,Yes,3750,3750,2500,3150,33300,33750,25367.825,26780.02689,2818.647222,2975.558544,0.1,9.9,27904.6075,0.013513514,0,0,9.9,29458.02958,4090.204583,,0.161235919,4.356,5.544,13270.63788,1474.51532,6422.988733,16496.49657,22919.4853,13075.48144,1452.831271,14383.02958,1412.201894,666,-746.2018939
PTR,Phytotherapy Research,O-Proprietary Owned,4100,2750,3400,4100,2750,3400,0,0,Life Sci,3250,0.178,0.2,-100,3150,No,0,3150,0,2500,2500,No direct competitors,0,2500,2500,2500,-1600,4100,4182,0.02,No,0,3945.9302,-154.0697997,0,0,0,4200,2800,3450,100,0.02,1-2%,Increase,Yes,4200,4200,2800,3450,0,0,0,0,0,0,0.1,0,0,0.024390244,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTS,Packaging Technology and Science,O-Proprietary Owned,3500,2333,2917,3500,2333,2917,0,0,Physical Sci,3500,0.334,0.3,100,3600,No,0,3600,0,2500,2500,No direct competitors,0,2500,2500,2500,-1000,3500,3570,0.02,No,0,2664.851739,-835.1482609,0,604.2282609,0,3550,2350,2950,50,0.01,1-2%,Increase,Yes,3550,3550,2350,2950,0,0,0,0,0,0,0.1,0,0,0.014285714,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUAR,Public Administration Review,N-Society Owned,3500,2350,2900,3700,2500,3050,200,0.057142857,SSH,2750,0.564,0.6,600,3350,No,0,3350,18,0,3350,No direct competitors,0,3350,3350,3350,-350,3700,3774,0.02,No,0,3298.210737,-401.7892631,0,0,0,3750,2550,3100,50,0.01,1-2%,Increase,Yes,3750,3750,2550,3100,66600,67500,57049.525,59062.5,3169.418056,3281.25,0.1,19.8,62754.4775,0.013513514,0,0,19.8,64968.75,7919.225,,0.138813163,8.712,11.088,3800,211.1111111,1839.2,36382.5,38221.7,3750,208.3333333,4125,2012.975,1332,-680.975
QJ,Quarterly Journal of the Royal Meteorological Society,N-Society Owned,3300,2200,2750,3465,2300,2900,165,0.05,Life Sci,3250,0.731,0.7,700,3950,No,0,3950,7,0,3950,No direct competitors,0,3950,3950,3950,485,4000,4080,0.177489177,No,0,2320.000909,-1679.999091,0,0,0,4100,2700,3400,635,0.18,16-20%,Increase,Yes,4100,4100,2700,3400,24255,28700,19268.465,24585.58125,2752.637857,3512.225893,0.1,7.7,21195.3115,0.183261183,-0.1,-0.018326118,7.558888889,26548.52528,7280.060277,,0.377822534,3.325911111,4.232977778,6863.389,980.4841429,3261.003105,14867.17416,18128.17726,6773.08125,967.5830357,7313.852658,5317.11625,485.1,-4832.01625
QRE,Quality and Reliability Engineering International,O-Proprietary Owned,3700,2467,3083,3700,2467,3083,0,0,Physical Sci,3500,0.875,0.9,900,4400,No,0,4400,35,500,4900,No direct competitors,0,4900,4900,4900,1200,4900,4998,0.350810811,No,0,3917.059244,-982.9407556,0,0,0,5000,3350,4150,1300,0.35,31-35%,Increase,Yes,5000,5000,3350,4150,129500,175000,148372.0125,153185.2517,4239.200357,4376.721476,0.1,38.5,163209.2138,0.351351351,-0.2,-0.07027027,35.79459459,156662.9709,8290.958394,,0.05587953,15.74962162,20.04497297,75567.80875,2159.08025,34004.69699,87731.2637,121735.9607,73130.1375,2089.4325,74790.38927,4813.239167,2590,-2223.239167
QUA,International Journal of Quantum Chemistry,O-Proprietary Owned,3800,2550,3150,3800,2550,3150,0,0,Physical Sci,3500,0.208,0.2,-100,3400,No,0,3400,6,0,3400,No direct competitors,0,3400,3400,3400,-400,3800,3876,0.02,No,0,2182.752042,-1617.247958,0,0,0,3900,2650,3250,100,0.03,3-5%,Increase,Yes,3900,3900,2650,3250,22800,23400,13275.544,16077.5,2212.590667,2679.583333,0.1,6.6,14603.0984,0.026315789,0,0,6.6,17685.25,4409.706,,0.332167631,2.904,3.696,0,0,0,9903.74,9903.74,0,0,0,2801.956,456,-2345.956
QUE2,Quantum Engineering,O-Proprietary Owned,3000,2000,2500,3000,2000,2500,0,0,Physical Sci,3500,None,None,-500,3000,No,0,3000,0,2500,2500,No direct competitors,0,2500,2500,2500,-500,3000,3060,0.02,No,0,1168.301364,-1831.698636,0,0,0,3050,2050,2550,50,0.02,1-2%,Increase,Yes,3050,3050,2050,2550,0,0,0,0,0,0,0.1,0,0,0.016666667,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QUTE,Advanced Quantum Technologies,O-Proprietary Owned,3800,2550,3150,3800,2550,3150,0,0,Physical Sci,3500,None,None,-500,3000,No,0,3000,37,500,3500,No direct competitors,0,3500,3500,3500,-300,3800,3876,0.02,No,0,0,-3800,0,0,0,3900,2650,3250,100,0.03,3-5%,Increase,Yes,3900,3900,2650,3250,140600,144300,123429.1066,131641.7681,3335.921801,3557.885624,0.1,40.7,135772.0173,0.026315789,0,0,40.7,144805.9449,21376.83828,,0.173191226,17.908,22.792,76703.27204,2073.061406,37124.38367,81091.32914,118215.7128,75821.62524,2049.233114,83403.78776,8212.661467,2812,-5400.661467
RADM,R&D Management,J-Joint Owned,3000,2000,2500,3000,2000,2500,0,0,SSH,2750,0.284,0.3,100,2850,No,0,2850,6,0,2850,No direct competitors,0,2850,2850,2850,-150,3000,3060,0.02,No,0,5407.175632,2407.175632,Subscription revenue considerably higher than APC - please review,0,0,3050,2050,2550,50,0.02,1-2%,Increase,Yes,3050,3050,2050,2550,18000,18300,13322.44079,13880.37093,2220.406798,2313.395154,0.1,6.6,14654.68487,0.016666667,0,0,6.6,15268.40802,1945.967228,,0.14606687,2.904,3.696,7782.535062,1297.089177,3766.74697,8550.30849,12317.05546,7632.870926,1272.145154,8396.158018,557.9301358,360,-197.9301358
RAJU,Ratio Juris,J-Joint Owned,2500,1667,2083,2500,1667,2083,0,0,SSH,2750,0.056,0.1,-300,2450,No,0,2450,6,0,2450,No direct competitors,0,2450,2450,2450,-50,2500,2550,0.02,No,0,0,-2500,0,0,0,2550,1700,2100,50,0.02,1-2%,Increase,Yes,2550,2550,1700,2100,15000,15300,5700,22800,950,3800,0.1,6.6,6270,0.02,0,0,6.6,25080,19380,,3.4,2.904,3.696,23085,3847.5,11173.14,14044.8,25217.94,22800,3800,25080,17100,300,-16800
RAND,The RAND Journal of Economics,N-Society Owned,3100,2067,2583,3100,2067,2583,0,0,SSH,2750,None,None,-500,2250,No,0,2250,12,0,2250,No direct competitors,0,2250,2250,2250,-850,3100,3162,0.02,No,0,3082.516434,-17.4835658,0,0,0,3150,2100,2650,50,0.02,1-2%,Increase,Yes,3150,3150,2100,2650,37200,37800,24260,31395,2021.666667,2616.25,0.1,13.2,26686,0.016129032,0,0,13.2,34534.5,10274.5,,0.423516076,5.808,7.392,0,0,0,19339.32,19339.32,0,0,0,7135,744,-6391
RAQ,Reviews in Aquaculture,O-Proprietary Owned,3000,2000,2500,3300,2200,2750,300,0.1,Life Sci,3250,None,None,-500,2750,No,0,2750,11,0,2750,No direct competitors,0,2750,2750,2750,-550,3300,3366,0.02,No,0,0,-3300,0,0,0,3350,2250,2800,50,0.02,1-2%,Increase,Yes,3350,3350,2250,2800,36300,36850,39415.6845,43411.67341,3583.244045,3946.515764,0.1,12.1,43357.25295,0.015151515,0,0,12.1,47752.84075,8337.156249,,0.211518748,5.324,6.776,4101.084059,372.8258236,1984.924685,26741.59082,28726.5155,4051.673408,368.3339462,4456.840749,3995.988908,726,-3269.988908
RATI,Ratio,O-Proprietary Owned,2500,1667,2083,2500,1667,2083,0,0,SSH,2750,0.69,0.7,700,3450,No,0,3450,13,0,3450,No direct competitors,0,3450,3450,3450,950,3500,3570,0.428,No,0,0,-3500,0,0,0,3550,2350,2950,1050,0.42,over 40%,Increase,Yes,3550,3550,2350,2950,32500,46150,31030,42375,2386.923077,3259.615385,0.1,14.3,34133,0.42,-0.2,-0.084,13.0988,42697.05,11667.05,,0.375992588,5.763472,7.335328,0,0,0,23910.348,23910.348,0,0,0,11345,650,-10695
RCM,Rapid Communications in Mass Spectrometry,O-Proprietary Owned,4100,2733,3417,4200,2800,3500,100,0.024390244,Physical Sci,3500,0.697,0.7,700,4200,No,0,4200,12,0,4200,No direct competitors,0,4200,4200,4200,0,4200,4284,0.02,No,0,1890.897101,-2309.102899,0,0,0,4300,2850,3550,100,0.02,1-2%,Increase,Yes,4300,4300,2850,3550,50400,51600,34221.125,50924.31667,2851.760417,4243.693056,0.1,13.2,37643.2375,0.023809524,0,0,13.2,56016.74833,21795.62333,,0.636905518,5.808,7.392,12565.50208,1047.125174,6081.703008,31369.37907,37451.08208,12424.31667,1035.359722,13666.74833,16703.19167,1008,-15695.19167
RCS,The International Journal of Medical Robotics and Computer Assisted Surgery,O-Proprietary Owned,3100,2050,2600,3400,2250,2850,300,0.096774194,Health Sci,3250,0.494,0.5,500,3750,No,0,3750,1,-500,3250,No direct competitors,0,3250,3250,3250,-150,3400,3468,0.02,No,0,2645.459744,-754.5402564,0,0,0,3450,2250,2900,50,0.01,1-2%,Increase,Yes,3450,3450,2300,2900,3400,3450,2796.5,2850,2796.5,2850,0.1,1.1,3076.15,0.014705882,0,0,1.1,3135,338.5,,0.121044162,0.484,0.616,0,0,0,1755.6,1755.6,0,0,0,53.5,68,14.5
RDA,Reproduction in Domestic Animals,O-Proprietary Owned,3600,2400,3000,3600,2400,3000,0,0,Health Sci,3250,0.808,0.8,800,4050,No,0,4050,8,0,4050,No direct competitors,0,4050,4050,4050,450,4100,4182,0.161666667,No,0,1306.718769,-2793.281231,0,0,0,4200,2800,3500,600,0.17,16-20%,Increase,Yes,4200,4200,2800,3500,28800,33600,19995,23600,2499.375,2950,0.1,8.8,21994.5,0.166666667,-0.1,-0.016666667,8.653333333,25527.33333,5532.333333,,0.276685838,3.807466667,4.845866667,9000,1125,4283.4,14295.30667,18578.70667,8850,1106.25,9572.75,3605,576,-3029
RDS,Radio Science,N-Society Owned,3500,2500,3000,3600,2571,3086,100,0.028571429,Life Sci,3250,None,None,-500,2750,No,0,2750,22,500,3250,No direct competitors,0,3250,3250,3250,-350,3600,3672,0.02,No,0,0,-3600,0,0,0,3650,2600,3100,50,0.01,1-2%,Increase,Yes,3650,3650,2600,3100,79200,80300,65450,92400,2975,4200,0.1,24.2,71995,0.013888889,0,0,24.2,101640,36190,,0.552941176,10.648,13.552,0,0,0,56918.4,56918.4,0,0,0,26950,1584,-25366
REC,Restoration Ecology,N-Society Owned,3200,2150,2650,3200,2150,2650,0,0,Life Sci,3250,0.221,0.2,-100,3150,No,0,3150,37,500,3650,No direct competitors,0,3650,3650,3650,450,3700,3774,0.179375,No,0,2372.225823,-1327.774177,0,0,0,3750,2500,3100,550,0.17,16-20%,Increase,Yes,3750,3750,2500,3100,118400,138750,75039.64,86685.71733,2028.098378,2342.857225,0.1,40.7,82543.604,0.171875,-0.1,-0.0171875,40.00046875,93715.38722,18675.74722,,0.248878422,17.60020625,22.4002625,5956.794667,160.9944505,2833.535533,52480.61685,55314.15238,5860.717333,158.3977658,6335.98488,11646.07733,2368,-9278.077333
REC3,Religion Compass,O-Proprietary Owned,2500,1667,2083,2500,1667,2083,0,0,SSH,2750,0.824,0.8,800,3550,No,0,3550,5,-500,3050,No direct competitors,0,3050,3050,3050,550,3100,3162,0.2648,No,0,1063.294,-2036.706,0,0,0,3150,2100,2600,650,0.26,26-30%,Increase,Yes,3150,3150,2100,2600,12500,15750,11941.549,12694.8576,2388.3098,2538.97152,0.1,5.5,13135.7039,0.26,-0.1,-0.026,5.357,13601.27043,1659.721433,,0.138987114,2.35708,2.99992,5123.8244,1024.76488,2415.452803,7616.711442,10032.16425,5035.4826,1007.09652,5395.016058,753.3086,250,-503.3086
REEC,Real Estate Economics,N-Society Owned,2500,1667,2083,2500,1667,2083,0,0,SSH,2750,None,None,-500,2250,No,0,2250,28,500,2750,No direct competitors,0,2750,2750,2750,250,2800,2856,0.1424,No,0,0,-2800,0,0,0,2850,1900,2350,350,0.14,11-15%,Increase,Yes,2850,2850,1900,2350,70000,79800,102232.689,106702.1587,3651.167464,3810.791382,0.1,30.8,112455.9579,0.14,0,0,30.8,117372.3746,15139.68558,,0.148090456,13.552,17.248,35450.71515,1266.09697,17158.14613,65728.52976,82886.6759,35403.5981,1264.414218,38943.95791,4469.469706,1400,-3069.469706
REEL,"Review of European, Comparative & International Environmental Law",O-Proprietary Owned,2500,1667,2083,2750,1850,2300,250,0.1,SSH,2750,0.653,0.7,700,3450,No,0,3450,4,-500,2950,No direct competitors,0,2950,2950,2950,200,3000,3060,0.112727273,No,0,1181.346988,-1818.653012,0,1.757831325,0,3050,2050,2550,300,0.11,11-15%,Increase,Yes,3050,3050,2050,2550,11000,12200,13129.215,15548.845,3282.30375,3887.21125,0.1,4.4,14442.1365,0.109090909,0,0,4.4,17103.7295,3974.5145,,0.302722935,1.936,2.464,11798.18917,2949.547292,5710.323557,9578.08852,15288.41208,11648.845,2912.21125,12813.7295,2419.63,220,-2199.63
